1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,2,0,0,1,1,0,3,0,0,1,1,0,2,1,0,0,0,0,0,2,5,4269,2,0,0,0,1,2,1,2834.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,2,0,1,1,0,0,0,2,1,1,1,1,0,0,0,0,2,5,26,2,0,0,0,0,1,1,48,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,1,1,1,0,2,0,1,0,0,1,2,0,0,0,0,3,4,11234,3,0,0,0,0,1,1,2275.25,1
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,0,0,1,1,3,0,0,0,1,0,1,1,0,0,0,0,0,3,5,710,3,0,0,0,0,1,1,282.5,0
0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,3,0,0,1,2,1,2,2,0,0,0,2,0,1,0,0,1,0,1,2,1,438,2,1,0,0,0,1,1,144,0
0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1,2,4,369,2,1,0,0,0,1,1,308.5,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,2,7,1438,2,0,0,0,2,3,1,397.75,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,21,806,2,0,0,0,0,1,1,163.25,1
0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,1,0,0,3,0,1,0,1,4,2,1,0,0,2,1,0,1,0,0,0,0,0,5,4,242,5,0,0,0,2,3,1,158.25,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,0,0,0,1,0,3,1,0,1,1,1,0,1,1,0,0,0,0,3,25,43628,3,0,0,0,3,4,1,31773.75,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,2,1,2,0,0,0,0,2,0,0,0,0,0,3,9,7644,3,0,0,0,0,1,1,1842,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,2,4,3833,2,0,0,0,1,2,1,2881,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,0,2,1,2,0,0,0,0,2,0,0,0,0,0,3,9,2807,3,0,1,0,0,1,1,80.5,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,2,1,2073,2,0,0,0,0,1,1,1681.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,1,0,3,0,0,0,1,1,1,0,0,1,0,0,2,1,1379,2,0,0,0,0,1,1,378.25,1
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,1,1,2,1,2,0,0,0,0,2,0,0,0,0,0,3,30,7891,3,0,0,1,2,3,0.966666667,552.75,0
0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,0,0,1,3,0,1,3,1,3,2,1,0,1,0,0,1,3,0,0,0,0,1,3,5,5230,3,1,0,0,1,2,1,1467.5,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,1,3,1,1,1,0,2,0,2,1,0,0,0,0,0,2,4,27749,2,0,1,0,0,1,1,16690.5,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,4,0,1,1,0,2,1,2,1,0,0,0,0,0,2,4,9704,2,0,1,0,0,1,1,16763,0
0,1,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,1,1,0,0,0,0,3,0,2,0,0,2,3,1,1,1,0,0,0,0,3,1,3,3,0,1,0,0,1,1,6,0
0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,2,2,0,1,2,2,16155,2,1,0,1,0,1,1,41417.75,0
0,0,1,0,0,0,0,0,0,0,3,0,2,2,0,0,0,0,1,1,0,0,1,1,1,2,0,0,1,1,0,1,0,1,1,0,0,3,2,8907,3,0,1,1,0,1,1,8424.25,0
0,0,0,0,0,0,0,0,0,0,2,1,4,1,1,1,0,1,3,0,0,1,2,3,4,1,0,1,2,1,2,1,0,0,1,0,2,2,1,476,2,2,0,0,0,1,1,211.25,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,0,1,2,2,0,0,0,0,0,1,2,0,1,1,1,0,2,10,1727,2,0,0,0,0,1,1,38.5,1
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,2,3,2354,2,0,2,0,1,2,1,0,0
0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,1,2,0,0,0,2,3,2,0,0,1,0,2,0,2,0,0,0,0,0,2,4,7133,2,0,0,0,0,1,1,3123.25,1
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,1,3,1,0,0,0,0,0,4,0,0,1,0,0,3,3,1878,3,0,0,0,0,1,1,418,1
0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,2,3,25756,2,0,0,0,0,1,1,7453.75,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,26,51295,2,0,0,0,1,2,1,33482.75,0
0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1169,3,0,0,1,0,1,1,1716.75,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,35,5230,2,0,0,0,1,2,1,2236,0
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,1,2,0,0,0,1,0,0,3,0,0,0,0,1,3,6,107457,3,1,0,0,0,1,0.9375,60367,1
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2,34,13961,2,0,0,0,1,2,0.913043478,6375.75,0
0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0,3,4,2,0,0,0,1,1,0,1,0,0,0,0,1,3,3,1384,3,1,2,0,0,1,1,0,0
0,1,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0,2,4,2,0,0,0,1,1,0,1,0,1,0,0,1,3,9,901615,3,1,2,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,2,3,0,0,0,0,1,0,3,0,0,0,0,0,3,33,83423,3,0,0,0,0,1,0.833333333,8447.75,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,1,0,0,2,2,2,3,0,0,0,1,0,0,2,0,0,0,0,2,2,7,3172,2,2,0,1,1,2,1,1363.5,0
0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,2,0,3,0,0,0,0,1,3,4,5586,3,1,0,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,9,4,2,0,1,1,0,0,0,0,1,4,4,0,0,0,0,4,0,3,1,0,0,0,1,6,3,3808,6,1,0,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,0,1,1,1,4,0,0,0,2,2,0,3,0,0,0,0,1,2,53,5331,2,1,0,0,0,1,0.829787234,73.75,0
2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,10,1652,2,0,3,0,2,3,1,4680.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,2,2,0,0,0,1,1,0,2,0,1,0,0,0,3,6,3750,3,0,0,0,0,1,0.777777778,3082.5,1
2,1,0,0,0,1,1,0,0,0,2,1,2,2,1,1,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,2,1,0,0,0,0,4,8,8,4,0,5,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,1,2,0,0,0,0,1,2,12,3758,2,1,0,0,1,2,1,992.5,0
0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,2,13450,2,0,0,0,0,1,1,5023.25,0
0,0,0,0,0,0,0,0,0,0,2,0,3,3,4,1,0,0,5,0,0,6,2,2,3,3,1,1,0,0,1,4,0,0,3,0,0,4,50,3973,4,0,0,1,2,3,0.866666667,988.5,0
0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,0,3,0,0,3,1,1,3,2,3,1,0,0,1,2,1,1,1,0,0,3,53,124955,3,0,0,0,2,3,0.880597015,25727.25,0
0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,1,0,0,0,2,0,4,0,0,2,1,3,0,1,0,1,0,0,0,3,3,567,3,0,0,0,0,1,1,275,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,1,1,0,1,1,2,0,0,1,1,1,1,0,0,1,0,0,2,1,1272,2,0,0,0,0,1,1,316.75,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,1,0,0,1,0,0,0,0,0,3,47,14392,3,0,0,0,1,2,0.977272727,9657.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,9,4112,2,0,0,0,1,2,0.9,1454.75,0
0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,2,0,0,0,1,1,2,1,0,0,2,2,1,3,0,0,0,0,1,3,31,766,3,1,0,0,0,1,0.666666667,48,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,3,2,3247,3,0,0,0,0,1,1,1682,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,1,0,3,3,40688,3,0,0,0,1,2,1,16159,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,2,0,0,0,2,0,1,1,0,0,0,0,0,2,12,12696,2,0,0,0,0,1,1,3732,0
0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,2,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,2,344,2,0,0,0,0,1,1,137.75,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,2,1995,2,0,0,0,0,1,1,758.5,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,1,0,0,0,1,1,1,0,0,1,0,0,2,4,3396,2,0,0,0,0,1,1,1628,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,3,0,0,1,1,1,1,1,1,0,1,2,0,2,0,0,1,0,0,4,8,1847,4,0,0,0,0,1,1,1099.5,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,3,1,2,0,0,2,0,3,0,0,1,0,0,5,5,5685,5,0,0,0,0,1,1,3043,0
2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,3,0,2,0,0,1,0,0,4,8,1860,4,0,3,0,0,1,1,1407.25,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,3,0,0,0,0,0,3,7,482496,3,0,0,0,0,1,1,206752,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,3,0,0,0,0,0,3,11,38111,3,0,1,0,0,1,1,14871.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,1,1,1,0,2,0,0,1,0,1,1,1,0,0,0,3,39,12371,3,0,0,0,1,2,1,11468.25,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,2,1,1,0,2,0,0,2,1,1,1,1,0,0,0,3,38,1031436,3,0,0,0,0,1,1,442147,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,0,1,0,1,0,2,0,1,0,0,1,2,1,0,0,0,3,98,18970,3,0,0,0,3,4,0.989795918,3857.25,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,3,1,728,3,0,0,0,0,1,1,211.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,2,3,2621,2,0,0,0,1,2,1,1509,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,2,1,1,0,2,1,0,1,0,0,1,0,0,0,0,3,2,4359,3,0,0,0,0,1,1,1162.5,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0,0,0,2,0,0,0,0,3,4,6642,3,0,0,0,1,2,1,3209.25,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,4,2460,2,0,2,0,1,2,1,1561.5,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,0,0,2,24,8028,2,0,0,0,1,2,1,2576.5,1
0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,2,0,0,0,2,1,3,1,0,1,0,0,0,0,1,1,0,0,0,3,3,7153,3,0,0,0,0,1,1,1148.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,2,4,2166,2,0,0,0,0,1,1,468,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,31,79559,2,0,1,0,1,2,1,267738.25,1
0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,39,25322,2,0,1,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,39,87135,2,0,1,0,0,1,1,102232.75,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,35,16619,2,0,0,0,1,2,0.591836735,19222,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,42,146418,2,0,0,0,2,3,0.769230769,84104.5,0
0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,1,0,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,25,694,2,1,0,0,1,2,1,388.25,0
0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,3,0,0,0,3,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,4,1574,2,0,0,0,0,1,1,432,0
0,1,0,0,0,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,18,6482,2,0,5,0,0,1,1,585,1
0,1,1,1,2,1,2,0,1,1,2,0,2,1,2,1,0,0,1,0,0,4,2,0,2,2,1,1,0,0,1,0,1,0,1,0,1,3,16,2014,3,1,10,0,1,2,0.935483871,1020.75,1
0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,1,0,1,0,0,1,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,3,2,3680,3,0,0,0,0,1,1,1055.75,0
0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,0,1,2,3,0,0,0,0,1,0,0,2,0,0,0,0,2,3,6,2,0,0,0,0,1,0.428571429,34,0
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,2,2,2370,2,0,3,0,0,1,1,861.5,0
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,1,1,1,2,2,1166,2,1,3,0,0,1,1,365,0
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,1,1,0,0,2,2,1190,2,0,3,0,0,1,1,837.5,0
0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,3,0,1,2,1,0,0,1,0,0,0,0,2,2,6267,2,0,0,0,0,1,1,1839.75,0
0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,3,3,1354,3,0,0,0,0,1,1,591.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,0,3,0,1,0,0,1,0,1,0,1,0,0,1,0,2,1,1080,2,0,0,0,0,1,1,311.25,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,3,2,3086,3,0,0,0,0,1,1,2472,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,0,2,10,41564,2,0,0,0,0,1,1,8634.5,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,3,1,1,0,0,2,1,672,2,0,0,0,0,1,1,362.5,0
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,3,1,0,0,2,1,1,1,0,0,0,0,0,0,1,2,0,0,0,2,5,5983,2,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,2,9,5699,2,0,0,0,0,1,1,919.25,0
0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,2,0,1,0,1,0,0,0,0,2,6,25496,2,0,0,0,0,1,1,7477,0
0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,2,0,1,2,0,0,2,0,0,0,1,0,0,0,0,2,8,28911,2,0,0,0,1,2,1,8598.25,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,1,1,0,0,0,1,2,1,2,0,0,3,0,0,0,1,0,0,0,0,3,5,673,3,0,0,0,0,1,1,437.5,0
0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,34,1100,2,0,3,0,0,1,1,129,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,2,758,2,0,0,0,0,1,1,166,0
0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,788,2,0,0,0,0,1,1,103,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,2,1,4,0,0,1,2,2,0,0,1,0,0,0,0,2,23,245,2,0,0,0,1,2,0.913043478,211.75,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,1,0,0,1,3,1,4,0,0,2,2,4,0,0,1,0,1,0,0,3,21,2111,3,0,0,0,1,2,0.904761905,2571.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,0,0,2,2,0,0,1,0,0,0,0,2,12,405,2,0,0,0,3,4,1,140,0
0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,2,0,0,1,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,3,3,8070,3,0,0,0,0,1,1,3184,0
0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,1,2,0,0,0,0,3,3,4351,3,0,0,0,0,1,1,2032.5,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,2,35,8366,2,0,0,0,4,5,0.480769231,7946.5,1
0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,2,16,30497,2,0,0,0,2,3,1,33616,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,584,2,0,0,0,0,1,1,384.5,0
0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,2,0,3,1,0,1,1,1,0,0,1,0,0,0,0,2,9,984,2,0,0,0,1,2,1,230.5,0
0,1,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,3,13,15812,3,0,1,0,2,3,0.956521739,8418.5,0
0,1,0,0,0,0,0,0,0,0,1,0,4,2,3,1,0,1,1,0,0,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,4,36,5811,4,0,1,0,3,4,0.947368421,3710,0
1,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,2,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,2,2,530,2,0,3,0,0,1,1,424.5,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,3,9,4945,3,0,0,0,0,1,1,1849.25,0
0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,6518,2,0,0,0,0,1,1,1735.5,0
2,2,1,2,1,1,0,1,0,0,3,0,3,2,1,0,2,1,0,0,0,1,2,1,5,4,1,1,2,0,3,0,1,0,1,1,3,4,10,32,4,3,10,0,0,1,1,21.75,0
0,0,0,0,0,0,0,0,0,0,4,0,2,0,5,0,0,1,1,0,0,2,1,2,1,2,0,1,2,3,0,1,1,0,1,0,2,2,2,1457,2,2,0,0,0,1,1,707,0
0,0,0,0,0,0,0,0,0,0,4,0,1,1,7,0,0,1,1,0,0,2,0,5,0,2,0,1,4,4,0,1,2,0,1,0,3,3,1,1955,3,3,0,0,0,1,1,772.75,0
0,0,0,0,0,0,0,0,0,0,3,1,4,3,4,0,0,2,1,0,1,1,2,4,2,0,0,3,0,3,2,0,2,0,1,0,2,3,1,395,3,2,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,4,0,1,1,3,0,0,1,0,0,0,1,1,0,1,2,0,1,0,2,0,0,1,0,0,0,1,2,24,81315,2,1,0,0,1,2,0.944444444,30170.5,1
0,0,0,0,0,0,0,0,0,0,6,0,1,2,4,0,0,1,0,0,1,1,1,2,1,2,0,1,1,3,0,0,1,0,0,0,1,4,18,1207,4,1,0,0,0,1,0.882352941,306.5,1
0,0,0,0,0,0,0,0,0,0,2,1,4,3,2,0,0,1,1,0,1,1,1,3,1,0,0,2,1,1,2,0,1,0,0,0,1,3,2,69596,3,1,0,0,0,1,1,13575.5,0
0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,2,2,0,0,1,2,1,2,0,0,2,1,1,2,0,1,0,0,0,1,3,2,22458,3,1,0,0,0,1,1,5709,0
0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,1,1,0,0,0,1,1,0,1,2,0,1,0,1,0,0,1,0,0,0,1,2,2,2452,2,1,0,0,0,1,1,1239.75,0
0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,1,1,0,0,0,1,0,3,0,2,0,1,2,2,0,0,2,0,0,0,2,3,1,1584,3,2,0,0,0,1,1,257.5,0
0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,1,0,0,0,1,2,0,1,3,0,1,0,1,0,0,1,0,0,0,1,2,14,1125,2,1,0,0,1,2,0.894736842,439.75,1
0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,0,1,2,0,0,0,3,1,1,1,0,0,3,1,2,0,1,2,0,0,0,2,2,3,22289,2,2,0,0,0,1,1,2948.75,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1,2,1,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0,0,0,3,5,9040,3,0,0,0,0,1,1,3631.5,0
1,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,1,0,2,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,3,3,4149,3,0,3,0,0,1,1,1037.25,0
0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,1,0,0,0,2,1,1,0,0,1,0,2,1,0,1,0,0,0,0,2,4,3249,2,0,0,0,0,1,1,549.5,0
0,0,1,0,0,0,0,0,0,0,1,1,3,1,2,0,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,1,744,2,0,1,0,0,1,1,118,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,1,3,0,1,0,3,0,2,1,0,2,0,2,0,0,1,1,0,0,0,3,2,9258,3,0,0,0,0,1,1,2312,0
0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,1,2,0,0,0,1,1,2,1,0,1,0,1,0,2,1,0,0,0,0,3,13,130080,3,0,0,0,1,2,0.933333333,35497.5,0
0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,0,1,2,1,0,0,0,1,1,4,2,0,2,2,0,2,0,1,1,0,0,2,2,1,2027,2,2,0,0,0,1,1,549.25,0
1,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,174,2,0,2,0,0,1,1,157,0
0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,9,1923,3,0,0,0,0,1,0.846153846,887.25,0
